280;149;177;180;land;false;plains;1
281;250;110;205;land;false;urban;1
282;166;194;165;land;false;urban;1
283;235;218;177;land;false;urban;1
284;156;247;156;land;false;urban;1
285;177;220;109;land;false;marsh;1
286;160;250;205;land;false;urban;1
287;165;141;247;land;false;urban;1
288;212;189;114;land;false;urban;1
289;139;221;184;land;false;urban;1
290;145;135;236;land;false;urban;1
291;54;225;229;land;false;urban;1
292;226;215;146;land;false;urban;1
293;161;240;135;land;false;plains;1
294;159;161;188;land;false;urban;1
295;228;193;118;land;false;urban;1
296;89;185;240;land;false;urban;1
297;178;100;251;land;false;urban;1
298;177;242;133;land;false;urban;1
299;224;190;253;land;false;plains;1
300;207;251;246;land;false;urban;1
301;218;172;207;land;false;plains;1
302;183;252;165;land;false;urban;1
303;116;172;254;land;false;urban;1
304;248;174;174;land;false;plains;1
305;203;199;114;land;false;urban;1
306;166;239;218;land;false;urban;1
307;252;228;128;land;false;urban;1
308;217;146;205;land;false;urban;1
309;253;209;82;land;false;urban;1
310;66;253;253;land;false;urban;1
311;176;197;210;land;false;urban;1
312;114;188;215;land;false;urban;1
313;253;233;19;land;false;plains;1
314;167;250;171;land;false;urban;1
315;138;233;180;land;false;urban;1
316;210;161;136;land;false;urban;1
317;42;250;251;land;false;plains;1
318;230;126;196;land;false;urban;1
319;254;146;103;land;false;urban;1
320;200;139;178;land;false;plains;1
321;141;222;155;land;false;urban;1
322;128;201;246;land;false;forest;1
323;200;123;244;land;false;urban;1
324;126;238;196;land;false;urban;1
325;251;137;245;land;false;urban;1
326;156;242;215;land;false;plains;1
327;237;91;190;land;false;unknown;0
328;173;215;156;land;false;urban;1
329;241;100;183;land;false;urban;1
330;137;222;149;land;false;plains;1
331;191;164;154;land;false;urban;1
332;232;223;139;land;false;plains;1
333;242;78;254;land;false;urban;1
334;224;236;46;land;false;urban;1
335;165;106;231;land;false;urban;1
336;228;117;169;land;false;plains;1
337;213;84;214;land;false;urban;1
338;180;207;147;land;false;plains;1
339;234;211;175;land;false;urban;1
340;118;209;175;land;false;plains;1
341;223;252;133;land;false;urban;1
342;140;247;183;land;false;urban;1
343;229;152;160;land;false;urban;1
344;119;234;203;land;false;urban;1
345;222;193;254;land;false;urban;1
346;241;219;135;land;false;plains;1
347;208;185;127;land;false;urban;1
348;204;160;154;land;false;urban;1
349;217;141;183;land;false;urban;1
350;202;241;224;land;false;urban;1
351;102;243;207;land;false;urban;1
352;251;145;236;land;false;forest;1
353;194;175;201;land;false;urban;1
354;74;240;239;land;false;urban;1
355;108;150;247;land;false;urban;1
356;174;242;150;land;false;urban;1
357;245;151;195;land;false;urban;1
358;200;173;233;land;false;urban;1
359;230;158;150;land;false;urban;1
360;180;153;208;land;false;plains;1
361;120;231;168;land;false;urban;1
362;160;216;171;land;false;forest;1
363;249;147;253;land;false;urban;1
364;91;244;245;land;false;urban;1
365;160;226;148;land;false;urban;1
366;230;207;160;land;false;urban;1
367;249;242;84;land;false;plains;1
368;208;238;151;land;false;urban;1
369;242;203;185;land;false;urban;1
370;176;241;125;land;false;urban;1
371;248;125;252;land;false;plains;1
372;234;223;202;land;false;urban;1
373;185;245;203;land;false;plains;1
374;202;209;173;land;false;forest;1
375;193;252;192;land;false;urban;1
376;166;226;165;land;false;urban;1
377;158;135;210;land;false;urban;1
378;253;241;13;land;false;urban;1
379;87;208;252;land;false;urban;1
380;218;124;189;land;false;urban;1
381;163;207;201;land;false;urban;1
382;190;83;251;land;false;plains;1
383;210;238;160;land;false;urban;1
384;249;64;250;land;false;urban;1
385;239;85;244;land;false;plains;1
386;217;161;232;land;false;plains;1
387;207;81;226;land;false;urban;1
388;238;57;206;land;false;urban;1
389;196;232;217;land;false;urban;1
390;238;220;236;land;false;urban;1
391;142;223;246;land;false;plains;1
392;103;167;240;land;false;urban;1
393;195;154;222;land;true;urban;1
394;161;183;197;land;false;urban;1
395;169;182;243;land;false;urban;1
396;174;127;244;land;false;urban;1
397;59;248;210;land;true;urban;1
398;218;187;108;land;false;urban;1
399;206;188;184;land;false;urban;1
400;207;171;223;land;false;urban;1
401;219;205;225;land;true;urban;1
402;249;251;21;land;false;forest;1
403;245;224;93;land;false;urban;1
404;185;179;168;land;false;forest;1
405;254;219;196;land;false;mountain;1
406;152;215;166;land;false;urban;1
407;124;169;224;land;false;urban;1
408;141;247;222;land;false;urban;1
409;106;168;247;land;false;urban;1
410;246;155;235;land;false;plains;1
411;253;35;213;land;false;urban;1
412;201;195;166;land;false;urban;1
413;137;224;238;land;false;urban;1
414;60;250;230;land;false;urban;1
415;200;125;243;land;false;urban;1
416;240;161;186;land;false;plains;1
417;164;124;224;land;false;urban;1
418;253;79;201;land;false;urban;1
419;170;193;150;land;false;urban;1
420;82;244;217;land;false;forest;1
421;204;203;118;land;false;urban;1
422;89;243;211;land;false;urban;1
423;247;251;195;land;false;urban;1
424;250;110;230;land;false;plains;1
425;252;173;222;land;true;urban;1
426;194;218;108;land;false;urban;1
427;236;254;136;land;false;urban;1
428;253;162;190;land;false;forest;1
429;186;179;169;land;false;urban;1
430;131;226;174;land;false;urban;1
431;218;172;170;land;false;urban;1
432;99;232;240;land;false;urban;1
433;167;165;234;land;true;urban;1
434;212;92;239;land;false;plains;1
435;217;209;78;land;false;urban;1
436;229;136;230;land;false;urban;1
437;254;219;180;land;false;plains;1
438;206;106;208;land;false;urban;1
439;213;241;181;land;false;plains;1
440;233;144;228;land;false;forest;1
441;218;187;135;land;false;urban;1
442;172;138;242;land;false;urban;1
443;132;185;253;land;false;urban;1
444;215;231;165;land;false;plains;1
445;137;241;235;land;false;urban;1
446;222;253;217;land;true;urban;1
447;183;221;188;land;false;plains;1
448;149;134;243;land;false;urban;1
449;140;242;161;land;false;plains;1
450;59;226;228;land;false;urban;1
451;136;205;221;land;false;urban;1
452;147;229;207;land;false;urban;1
453;185;237;214;land;false;urban;1
454;148;149;238;land;false;urban;1
455;166;252;104;land;false;urban;1
456;241;167;235;land;false;forest;1
457;80;246;254;land;false;urban;1
458;228;229;150;land;false;forest;1
459;248;241;195;land;false;plains;1
460;34;249;227;land;false;urban;1
461;254;160;209;land;false;forest;1
462;203;242;159;land;false;urban;1
463;166;151;214;land;false;urban;1
464;63;206;247;land;false;urban;1
465;193;248;119;land;false;urban;1
466;236;137;174;land;false;urban;1
467;169;240;177;land;false;urban;1
468;200;187;203;land;false;urban;1
469;177;85;246;land;false;urban;1
470;250;206;135;land;false;urban;1
471;198;238;187;land;false;urban;1
472;230;220;225;land;true;urban;1
473;213;198;249;land;false;plains;1
474;167;224;124;land;false;urban;1
475;161;191;172;land;false;plains;1
476;165;183;173;land;false;urban;1
477;254;39;216;land;false;urban;1
478;252;111;190;land;true;urban;1
479;179;238;139;land;false;urban;1
480;210;160;131;land;false;urban;1
481;144;238;155;land;false;urban;1
482;191;216;124;land;false;forest;1
483;111;253;157;land;false;mountain;1
484;243;144;230;land;false;urban;1
485;231;141;233;land;false;urban;1
486;213;143;243;land;false;urban;1
487;190;135;238;land;true;urban;1
488;99;245;218;land;false;plains;1
489;248;239;84;land;false;urban;1
490;197;236;232;land;false;forest;1
491;132;142;230;land;false;urban;1
492;197;142;229;land;false;urban;1
493;187;207;129;land;false;urban;1
494;252;163;223;land;false;plains;1
495;201;178;148;land;false;urban;1
496;156;210;226;land;false;urban;1
497;196;150;248;land;false;urban;1
498;131;153;237;land;false;urban;1
499;214;127;169;land;false;urban;1
500;204;102;232;land;false;urban;1
501;135;190;253;land;false;plains;1
502;190;201;239;land;false;urban;1
503;229;191;83;land;true;urban;1
504;199;143;160;land;false;plains;1
505;136;144;252;land;false;urban;1
506;176;182;219;land;false;plains;1
507;120;216;182;land;false;forest;1
508;164;232;118;land;false;urban;1
509;236;154;248;land;false;urban;1
510;182;184;165;land;false;urban;1
511;146;167;221;land;false;urban;1
512;191;110;219;land;false;urban;1
513;190;157;166;land;false;urban;1
514;247;173;184;land;false;urban;1
515;196;82;249;land;false;forest;1
516;253;211;167;land;false;urban;1
517;223;203;165;land;false;urban;1
518;242;233;48;land;false;urban;1
519;208;239;233;land;false;urban;1
520;179;180;212;land;false;urban;1
521;130;217;205;land;false;urban;1
522;193;188;183;land;false;urban;1
523;216;192;192;land;false;urban;1
524;110;207;251;land;false;urban;1
525;232;249;120;land;false;urban;1
526;245;198;179;land;false;urban;1
527;186;251;107;land;false;urban;1
528;232;247;169;land;false;urban;1
529;212;234;212;land;false;urban;1
530;244;215;202;land;false;plains;1
531;101;230;235;land;false;urban;1
532;214;181;186;land;false;urban;1
533;247;245;13;land;false;plains;1
534;223;177;146;land;false;plains;1
535;207;237;115;land;false;urban;1
536;217;154;189;land;false;urban;1
537;245;157;222;land;false;urban;1
538;227;225;224;land;false;forest;1
539;102;188;217;land;false;urban;1
540;130;252;194;land;false;urban;1
541;244;66;224;land;false;plains;1
542;230;233;127;land;false;urban;1
543;87;187;238;land;false;urban;1
544;152;152;242;land;false;urban;1
545;57;252;205;land;false;urban;1
546;165;210;175;land;false;urban;1
547;144;243;216;land;false;urban;1
548;222;189;236;land;false;urban;1
549;213;229;200;land;false;urban;1
550;97;251;169;land;false;urban;1
551;184;241;237;land;false;urban;1
552;231;98;227;land;false;urban;1
553;231;228;141;land;false;urban;1
554;230;250;251;land;false;urban;1
555;203;222;229;land;false;plains;1
556;135;198;254;land;false;urban;1
557;212;246;55;land;false;plains;1
558;225;238;251;land;false;forest;1
559;178;219;156;land;false;urban;1
560;167;182;163;land;false;urban;1
561;209;176;186;land;false;plains;1
562;184;127;241;land;false;forest;1
563;240;183;85;land;false;marsh;1
564;229;200;97;land;false;urban;1
565;183;235;91;land;false;plains;1
566;200;252;49;land;false;plains;1
567;113;216;181;land;false;plains;1
568;237;221;161;land;false;urban;1
569;56;243;222;land;false;urban;1
570;146;242;215;land;false;urban;1
571;206;186;243;land;false;urban;1
572;231;171;111;land;false;urban;1
573;153;177;243;land;false;urban;1
574;123;252;161;land;false;urban;1
575;207;234;201;land;false;urban;1
576;230;63;237;land;false;urban;1
577;166;244;254;land;false;mountain;1
578;189;124;233;land;false;urban;1
579;106;247;166;land;false;plains;1
580;211;143;184;land;false;plains;1
581;234;198;134;land;false;plains;1
582;226;221;81;land;false;urban;1
583;177;133;230;land;false;urban;1
584;196;247;129;land;false;urban;1
585;240;202;196;land;false;urban;1
586;189;222;189;land;false;urban;1
587;193;201;137;land;false;urban;1
588;219;124;164;land;false;urban;1
589;204;172;234;land;false;urban;1
590;230;206;176;land;false;urban;1
591;116;228;219;land;false;urban;1
592;157;225;242;land;false;urban;1
593;86;254;244;land;false;urban;1
594;221;121;189;land;false;urban;1
595;245;253;167;land;false;urban;1
596;239;214;163;land;false;urban;1
597;180;131;221;land;false;urban;1
598;127;239;254;land;true;urban;1
599;205;164;206;land;false;urban;1
600;168;148;240;land;false;plains;1
601;196;218;205;land;false;plains;1
602;224;115;178;land;false;plains;1
603;195;105;245;land;false;urban;1
604;209;190;140;land;false;urban;1
605;97;190;244;land;false;urban;1
606;221;243;77;land;false;plains;1
607;119;243;202;land;false;urban;1
608;139;232;226;land;false;urban;1
609;99;244;166;land;false;urban;1
610;234;242;118;land;false;mountain;1
611;241;224;139;land;false;urban;1
612;172;81;253;land;false;urban;1
613;135;242;185;land;false;plains;1
614;247;229;36;land;false;urban;1
615;234;173;120;land;false;urban;1
616;138;218;244;land;false;urban;1
617;224;240;60;land;false;urban;1
618;185;188;213;land;false;urban;1
619;102;174;254;land;false;urban;1
620;235;173;143;land;true;urban;1
621;241;104;169;land;false;urban;1
622;179;254;125;land;false;forest;1
623;211;118;172;land;false;plains;1
624;171;172;210;land;false;plains;1
625;16;235;250;land;true;plains;1
626;189;212;193;land;false;plains;1
627;161;162;254;land;false;urban;1
628;219;177;237;land;false;urban;1
629;140;202;220;land;false;urban;1
630;172;251;132;land;false;urban;1
631;185;212;231;land;true;urban;1
632;97;185;232;land;false;urban;1
633;215;231;57;land;false;urban;1
634;202;209;95;land;false;urban;1
635;165;183;228;land;false;urban;1
636;235;239;80;land;false;urban;1
637;215;153;139;land;false;urban;1
638;111;238;161;land;false;plains;1
639;200;179;149;land;false;urban;1
640;179;242;99;land;false;urban;1
641;174;252;187;land;false;urban;1
642;171;245;243;land;false;urban;1
643;198;206;208;land;false;urban;1
644;196;208;162;land;false;urban;1
645;244;235;99;land;false;marsh;1
646;133;251;217;land;false;urban;1
647;133;241;216;land;false;urban;1
648;113;209;223;land;false;plains;1
649;138;192;171;land;false;urban;1
650;189;244;233;land;false;urban;1
651;158;204;194;land;false;urban;1
652;243;86;177;land;false;plains;1
653;254;121;228;land;false;mountain;1
654;185;207;167;land;false;urban;1
655;192;248;122;land;false;forest;1
656;37;212;254;land;false;urban;1
657;186;140;196;land;false;urban;1
658;90;215;199;land;false;urban;1
659;149;194;229;land;false;urban;1
660;127;182;231;land;false;urban;1
661;251;126;253;land;false;urban;1
662;226;167;180;land;false;plains;1
663;209;218;138;land;false;forest;1
664;199;140;201;land;false;urban;1
665;215;181;147;land;false;urban;1
666;182;215;154;land;false;plains;1
667;163;170;253;land;false;urban;1
668;210;150;156;land;false;plains;1
669;193;185;225;land;false;plains;1
670;191;219;178;land;false;urban;1
671;78;229;232;land;false;urban;1
672;252;213;110;land;false;urban;1
673;112;194;220;land;false;urban;1
674;131;211;206;land;false;urban;1
675;232;164;235;land;false;urban;1
676;153;208;173;land;false;urban;1
677;187;220;246;land;false;urban;1
678;141;181;227;land;false;urban;1
679;186;232;118;land;false;urban;1
680;249;244;55;land;false;urban;1
681;167;238;197;land;false;urban;1
682;98;231;206;land;false;urban;1
683;208;242;64;land;false;urban;1
684;218;242;69;land;false;urban;1
685;220;190;157;land;false;urban;1
686;179;231;122;land;false;urban;1
687;212;143;207;land;false;urban;1
688;170;202;228;land;false;urban;1
689;183;180;158;land;false;urban;1
690;176;214;146;land;false;forest;1
691;144;206;210;land;false;urban;1
692;152;251;125;land;false;plains;1
693;217;185;199;land;false;plains;1
694;185;142;231;land;false;urban;1
695;206;108;221;land;false;urban;1
696;38;224;249;land;false;urban;1
697;254;150;121;land;false;urban;1
698;114;219;204;land;false;urban;1
699;210;205;247;land;false;urban;1
700;220;225;138;land;false;urban;1
701;177;175;194;land;false;urban;1
702;198;59;254;land;false;forest;1
703;45;253;230;land;false;urban;1
704;158;150;242;land;false;urban;1
705;224;176;115;land;false;urban;1
706;249;247;61;land;false;plains;1
707;158;154;203;land;false;urban;1
708;147;129;241;land;false;plains;1
709;201;226;90;land;false;urban;1
710;140;231;193;land;false;plains;1
711;226;138;211;land;false;urban;1
712;180;215;112;land;false;forest;1
713;213;76;250;land;false;plains;1
714;228;124;253;land;false;urban;1
715;231;183;239;land;false;plains;1
716;149;231;145;land;false;plains;1
717;216;142;197;land;false;plains;1
718;245;94;193;land;false;urban;1
719;204;218;169;land;false;urban;1
720;102;224;224;land;false;urban;1
721;150;141;241;land;false;urban;1
722;158;186;208;land;false;urban;1
723;243;248;200;land;false;plains;1
724;118;212;229;land;false;plains;1
725;213;117;248;land;false;forest;1
726;232;228;99;land;false;urban;1
727;216;153;187;land;false;urban;1
728;139;251;154;land;false;urban;1
729;234;97;240;land;false;urban;1
730;40;253;228;land;false;urban;1
731;227;112;231;land;false;urban;1
732;242;141;234;land;false;forest;1
733;253;112;227;land;false;urban;1
734;197;117;197;land;false;forest;1
735;124;221;214;land;false;urban;1
736;199;227;132;land;false;urban;1
737;233;206;82;land;false;urban;1
738;189;224;254;land;false;urban;1
739;148;200;203;land;false;plains;1
740;243;240;74;land;false;forest;1
741;222;144;224;land;false;urban;1
742;199;183;240;land;false;urban;1
743;188;188;135;land;false;urban;1
744;210;182;193;land;false;urban;1
745;240;139;149;land;false;urban;1
746;142;240;196;land;false;urban;1
747;188;174;205;land;false;urban;1
748;151;143;234;land;false;urban;1
749;238;234;74;land;false;mountain;1
750;57;248;239;land;false;urban;1
751;232;143;221;land;false;urban;1
752;213;174;221;land;false;forest;1
753;157;194;223;land;false;urban;1
754;226;127;227;land;false;plains;1
755;246;169;252;land;false;plains;1
756;230;132;234;land;false;plains;1
757;250;82;221;land;false;urban;1
758;232;112;245;land;false;urban;1
759;203;216;151;land;false;urban;1
760;179;243;192;land;false;urban;1
761;199;181;133;land;false;urban;1
762;103;199;225;land;false;urban;1
763;229;160;149;land;false;plains;1
764;232;35;245;land;false;urban;1
765;231;131;198;land;false;urban;1
766;214;138;199;land;false;plains;1
767;197;184;191;land;false;urban;1
768;128;236;240;land;false;urban;1
769;160;162;229;land;false;urban;1
770;144;254;224;land;false;urban;1
771;176;184;177;land;false;urban;1
772;184;233;117;land;false;urban;1
773;181;113;230;land;false;urban;1
774;198;193;194;land;false;urban;1
775;185;211;181;land;false;urban;1
776;89;251;163;land;false;urban;1
777;107;216;211;land;false;urban;1
778;221;227;164;land;false;plains;1
779;190;218;183;land;false;plains;1
780;196;158;166;land;false;plains;1
781;228;64;223;land;false;urban;1
782;105;214;222;land;false;urban;1
783;203;235;188;land;false;urban;1
784;227;140;204;land;false;urban;1
785;240;223;48;land;false;urban;1
786;249;127;227;land;false;urban;1
787;230;158;139;land;false;urban;1
788;228;251;236;land;false;urban;1
789;184;254;89;land;false;plains;1
790;180;169;223;land;false;urban;1
791;78;187;238;land;false;urban;1
792;132;186;207;land;false;forest;1
793;238;116;244;land;false;urban;1
794;233;195;124;land;false;plains;1
795;189;218;122;land;false;urban;1
796;238;217;228;land;false;urban;1
797;237;243;192;land;false;urban;1
798;194;149;178;land;false;urban;1
799;173;247;102;land;false;urban;1
800;166;137;210;land;false;plains;1
801;161;201;211;land;false;urban;1
802;175;185;159;land;true;urban;1
803;230;85;241;land;false;urban;1
804;253;211;150;land;false;urban;1
805;182;251;77;land;false;urban;1
806;211;67;241;land;true;plains;1
807;185;236;245;land;false;urban;1
808;238;193;112;land;false;forest;1
809;239;151;198;land;false;urban;1
810;248;169;125;land;false;plains;1
811;86;202;249;land;false;urban;1
812;211;242;93;land;false;plains;1
813;214;197;244;land;false;urban;1
814;126;218;164;land;false;urban;1
815;226;133;178;land;false;urban;1
816;249;200;136;land;false;plains;1
817;181;228;237;land;false;plains;1
818;121;248;162;land;false;urban;1
819;169;249;136;land;false;urban;1
820;99;204;252;land;false;forest;1
821;251;156;100;land;false;urban;1
